dataset_tag,video_id,institution_name,speaker_name,course_code,course_name,unit_level,year,video_type,subject_area,video_url,title,channel_id,channel_name,published_at
newcastle_mech1750_lecture_level1_agregg_2025,U-lYJH3xS6A,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=U-lYJH3xS6A,Introduction to Engineering Polymers,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-24T03:48:40Z
newcastle_mech1750_lecture_level1_agregg_2025,QI0Myi45MFo,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=QI0Myi45MFo,Elastomers,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-08T02:44:03Z
newcastle_mech1750_lecture_level1_agregg_2025,R5GVD_tzt6A,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=R5GVD_tzt6A,Thermoplastics (4/5): PVC,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-27T22:59:47Z
newcastle_mech1750_lecture_level1_agregg_2025,o0qv42G_Enk,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=o0qv42G_Enk,Thermoplastics (5/5): Polystyrene,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-01T00:17:12Z
newcastle_mech1750_lecture_level1_agregg_2025,v6EwT5TB6Ak,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=v6EwT5TB6Ak,Thermoplastics (3/5): Polypropylene,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-27T08:49:56Z
newcastle_mech1750_lecture_level1_agregg_2025,av3PnE_3wWE,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=av3PnE_3wWE,Machining,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-14T09:01:44Z
newcastle_mech1750_lecture_level1_agregg_2025,XDKGPwTxu1k,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=XDKGPwTxu1k,Casting and Forging,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-13T05:37:46Z
newcastle_mech1750_lecture_level1_agregg_2025,3yuubFyM09g,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=3yuubFyM09g,Casting and Molding,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-04T08:45:11Z
newcastle_mech1750_lecture_level1_agregg_2025,tGqy7OFc09w,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=tGqy7OFc09w,Ferrous Metals (6/8): Cast Irons,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-06T04:59:30Z
newcastle_mech1750_lecture_level1_agregg_2025,-XOj8ODLkP4,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=-XOj8ODLkP4,Non-Ferrous Metals (1/3): Intro and Aluminium Alloys,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-06T13:57:10Z
newcastle_mech1750_lecture_level1_agregg_2025,bNdbjNVh1z0,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=bNdbjNVh1z0,"Physics, Chemistry and Crystallography of Metals",UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-28T01:47:15Z
newcastle_mech1750_lecture_level1_agregg_2025,xjrnZOSaGwA,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=xjrnZOSaGwA,Non Mechanical Properties of Metals,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-29T05:46:40Z
newcastle_mech1750_lecture_level1_agregg_2025,j6SeaP91jZc,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=j6SeaP91jZc,Introduction to Engineering Metals,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-26T07:05:08Z
newcastle_mech1750_lecture_level1_agregg_2025,P6GzWeu9VGA,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=P6GzWeu9VGA,Ferrous Metals (8/8): Stainless Steels,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-06T09:20:43Z
newcastle_mech1750_lecture_level1_agregg_2025,pEc0ApnP0f4,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=pEc0ApnP0f4,Ferrous Metals (5/8): Plain Carbon Steels,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-06T05:03:37Z
newcastle_mech1750_lecture_level1_agregg_2025,w3C3B6XM1Fk,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=w3C3B6XM1Fk,Ferrous Metals (1/8): Introduction,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-29T06:33:30Z
newcastle_mech1750_lecture_level1_agregg_2025,XecidyghmdQ,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=XecidyghmdQ,"Laser, Plasma and Waterjet Cutting",UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-13T09:27:02Z
newcastle_mech1750_lecture_level1_agregg_2025,aDpeyTDW3Io,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=aDpeyTDW3Io,The Big Picture (3/12): Tree Stages and Material Family Constraints,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-06T09:40:33Z
newcastle_mech1750_lecture_level1_agregg_2025,ZxiN1Lr7oRU,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=ZxiN1Lr7oRU,Non-Ferrous Metals (2/3): Copper Alloys,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-06T11:44:42Z
newcastle_mech1750_lecture_level1_agregg_2025,fe7zKIxtmWc,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=fe7zKIxtmWc,Ferrous Metals (7/8): Alloy Steels,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-06T08:13:12Z
newcastle_mech1750_lecture_level1_agregg_2025,besVGB6cPDg,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=besVGB6cPDg,Non-Ferrous Metals (3/3): Titanium Alloys,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-06T10:42:16Z
newcastle_mech1750_lecture_level1_agregg_2025,-82KvZnJMnQ,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=-82KvZnJMnQ,"Supply of Engineering Metals, Rolling and Extruding",UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-12T03:54:50Z
newcastle_mech1750_lecture_level1_agregg_2025,3WvmJN4Ft3w,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=3WvmJN4Ft3w,Welding and Brazing,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-14T07:41:37Z
newcastle_mech1750_lecture_level1_agregg_2025,klFUk25F_DY,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=klFUk25F_DY,FDM 3D Printing,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-18T09:57:41Z
newcastle_mech1750_lecture_level1_agregg_2025,LVgXCA5pkns,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=LVgXCA5pkns,SLA 3D Printing,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-18T11:38:36Z
newcastle_mech1750_lecture_level1_agregg_2025,jVLn12stmwI,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=jVLn12stmwI,Ferrous Metals (3/8): Microstructures,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-05T02:54:33Z
newcastle_mech1750_lecture_level1_agregg_2025,6lS4rYzkNDg,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=6lS4rYzkNDg,Embedded (Microscopic) Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-28T12:46:24Z
newcastle_mech1750_lecture_level1_agregg_2025,iiAUwHWYNPw,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=iiAUwHWYNPw,Manufacturing with Engineering Ceramics,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-31T08:18:44Z
newcastle_mech1750_lecture_level1_agregg_2025,b_OFklZ5gzI,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=b_OFklZ5gzI,Introduction to Engineering Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-26T10:07:30Z
newcastle_mech1750_lecture_level1_agregg_2025,26dBMUlaHJ8,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=26dBMUlaHJ8,Physics and Geometry of Engineering Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-27T01:55:18Z
newcastle_mech1750_lecture_level1_agregg_2025,xFNNEYclvis,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=xFNNEYclvis,Mechanical Properties of Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-27T11:38:53Z
newcastle_mech1750_lecture_level1_agregg_2025,5zEhEwfIJOk,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=5zEhEwfIJOk,Non Mechanical Properties of Engineering Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-28T05:07:30Z
newcastle_mech1750_lecture_level1_agregg_2025,6vULH16v9FE,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=6vULH16v9FE,Macroscopic (Structural) Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-28T07:44:11Z
newcastle_mech1750_lecture_level1_agregg_2025,HKSdW1aHM0w,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=HKSdW1aHM0w,Fibre-Reinforced Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-30T02:45:35Z
newcastle_mech1750_lecture_level1_agregg_2025,stNOqGDYej4,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=stNOqGDYej4,"Glass Casting, Forging and Blowing",UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-01T11:27:03Z
newcastle_mech1750_lecture_level1_agregg_2025,lTdv3rEQz5E,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=lTdv3rEQz5E,Manufacturing with Engineering Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:01:50Z
newcastle_mech1750_lecture_level1_agregg_2025,VPm23vOkp-U,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=VPm23vOkp-U,Intrinsic Composite Formation,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:13:35Z
newcastle_mech1750_lecture_level1_agregg_2025,2PP_a-tDJAY,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=2PP_a-tDJAY,FRP Manufacture (1/5): Introduction,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:21:49Z
newcastle_mech1750_lecture_level1_agregg_2025,l60ktEyuXIQ,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=l60ktEyuXIQ,FRP Manufacture (2/5): FRP Production and Selection,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-07T00:11:59Z
newcastle_mech1750_lecture_level1_agregg_2025,0GPtRiEc5gY,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=0GPtRiEc5gY,FRP Manufacture (3/5): Form/Pattern Design and Manufacture,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:27:59Z
newcastle_mech1750_lecture_level1_agregg_2025,nsnBsUlj-_I,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=nsnBsUlj-_I,FRP Manufacture (4/5): FRP Layup,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T13:08:12Z
newcastle_mech1750_lecture_level1_agregg_2025,m8vyaqOHSOs,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=m8vyaqOHSOs,Ceramic (Slip) Casting,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-01T05:23:56Z
newcastle_mech1750_lecture_level1_agregg_2025,SqXqqFs8o6Y,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=SqXqqFs8o6Y,Machining Ceramics,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-01T09:21:37Z
newcastle_mech1750_lecture_level1_agregg_2025,cs1k_62dA4k,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=cs1k_62dA4k,Foam Expansion and Hot Wire Cutting,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-03T22:40:48Z
newcastle_mech1750_lecture_level1_agregg_2025,SfWWA1DhifM,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=SfWWA1DhifM,Non-Mechanical Properties of Engineering Ceramics,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-24T12:30:04Z
newcastle_mech1750_lecture_level1_agregg_2025,Bi9V5Yx8wbk,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=Bi9V5Yx8wbk,Plastic Extrusion,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-03T23:28:21Z
newcastle_mech1750_lecture_level1_agregg_2025,yytmPfR8Hr8,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=yytmPfR8Hr8,Thermoforming,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-03T09:10:57Z
newcastle_mech1750_lecture_level1_agregg_2025,cpTQnXZF-Po,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=cpTQnXZF-Po,Technical Engineering Ceramics,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-26T03:19:48Z
newcastle_mech1750_lecture_level1_agregg_2025,6Y24GJBtoi0,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=6Y24GJBtoi0,Mechanical Properties of Engineering Ceramics,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-21T09:48:47Z
newcastle_mech1750_lecture_level1_agregg_2025,7eRRQHbVccY,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=7eRRQHbVccY,[Bonus Content] Advanced Ceramics,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-26T09:22:24Z
newcastle_mech1750_lecture_level1_agregg_2025,a_HtseEewXY,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=a_HtseEewXY,Non-Technical Ceramics,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-26T04:55:34Z
newcastle_mech1750_lecture_level1_agregg_2025,PnBtwiUWXtk,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=PnBtwiUWXtk,Glasses,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-26T09:42:04Z
newcastle_mech1750_lecture_level1_agregg_2025,1ScOB8qlH5U,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=1ScOB8qlH5U,Single Crystal Growth,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-03T01:56:19Z
newcastle_mech1750_lecture_level1_agregg_2025,Si9oIxskrtQ,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=Si9oIxskrtQ,The Big Picture (7/12): Temperature Dependence of Properties,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-26T00:05:49Z
newcastle_mech1750_lecture_level1_agregg_2025,SKoHssz5FXA,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=SKoHssz5FXA,Introduction to Engineering Ceramics,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-08-24T09:25:37Z
newcastle_mech1750_lecture_level1_agregg_2025,PN-s3VTj85M,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=PN-s3VTj85M,[Bonus Content] Case Study: Ceramic Synthesis,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-03T07:03:19Z
newcastle_mech1750_lecture_level1_agregg_2025,giahfgYn6CQ,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=giahfgYn6CQ,"Pressing, Firing and Sintering",UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-02T04:49:42Z
newcastle_mech1750_lecture_level1_agregg_2025,49cMEc-fszo,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=49cMEc-fszo,The Big Picture (8/12): Edupack Learn: Other Resources in the Materials Database,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-01T03:55:44Z
newcastle_mech1750_lecture_level1_agregg_2025,ePbaeTmXi9I,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=ePbaeTmXi9I,Thin Films and Embedded Ceramics,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-03T02:54:52Z
newcastle_mech1750_lecture_level1_agregg_2025,iWELjCYB9Sk,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=iWELjCYB9Sk,Ferrous Metals (4/8): Heat Treatments,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-07-05T05:13:10Z
newcastle_mech1750_lecture_level1_agregg_2025,W5CTGEj051E,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=W5CTGEj051E,FRP Manufacture (5/5): Embedded FRPs,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:45:05Z
newcastle_mech1750_lecture_level1_agregg_2025,fAmHbxGDxeQ,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=fAmHbxGDxeQ,Stiffness and Elastic Moduli,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-14T07:18:08Z
newcastle_mech1750_lecture_level1_agregg_2025,7sNCYzYo_T8,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=7sNCYzYo_T8,Ductility,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-15T00:37:05Z
newcastle_mech1750_lecture_level1_agregg_2025,M8Y4lxajI3c,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=M8Y4lxajI3c,Mechanical Properties of Metals,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-28T06:24:43Z
newcastle_mech1750_lecture_level1_agregg_2025,Upitsn2JRp0,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=Upitsn2JRp0,Tensile Testing and Stress-Strain Curves,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-16T01:56:07Z
newcastle_mech1750_lecture_level1_agregg_2025,GxmDYSewCws,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=GxmDYSewCws,The Big Picture (1/12): Intro to Material Selection and Material Indices,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-16T03:49:52Z
newcastle_mech1750_lecture_level1_agregg_2025,RrXK6zi0AN4,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=RrXK6zi0AN4,Introduction to Material and Mechanical Properties,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-14T03:06:52Z
newcastle_mech1750_lecture_level1_agregg_2025,cg81nqeBIjw,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=cg81nqeBIjw,Strength,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-06-14T08:50:02Z
